Date,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2020-02-12,4.34,7.14,2195.0,120.45,69.94,54.41,82.2,192.11,142.9,118.76
2020-02-13,4.24,7.0,2237.17,119.75,70.785,55.82,84.6271,189.71,145.7,123.84
2020-02-14,4.15,7.3,2140.67,120.81,74.5599,56.59,81.3912,193.23,141.07,123.05
2020-02-18,4.07,7.16,2213.75,124.55,74.2045,57.03,80.42,191.78,143.45,126.43
2020-02-19,4.25,7.46,2242.06,117.74,81.287,60.9,83.516,189.15,141.6,127.58
2020-02-20,4.28,8.09,2248.7,123.01,79.411,59.07,83.732,186.22,141.04,126.32
2020-02-21,4.07,7.78,2136.36,121.62,74.8474,55.87,81.4436,184.3,142.36,119.57
2020-02-24,3.8,7.39,2091.66,117.15,70.67,51.37,76.975,176.42,133.04,121.56
2020-02-25,3.69,6.88,2029.6,117.69,67.5458,47.85,73.57,173.33,129.42,112.15
2020-02-26,3.42,6.04,2043.28,115.85,70.118,47.6,74.7462,173.84,123.39,112.89
2020-02-27,3.49,6.35,1921.3,114.8,63.16,44.92,69.39,164.98,119.62,110.81
2020-02-28,3.6,6.27,1935.05,113.03,68.6584,45.75,69.18,169.97,119.47,113.27
2020-03-02,3.98,6.23,2006.37,116.12,71.7316,48.01,76.8373,180.54,120.12,115.09
2020-03-03,3.8,6.0,1962.23,114.66,66.9501,47.85,75.67,164.73,118.18,113.17
2020-03-04,3.81,6.04,1999.28,120.51,74.516,50.96,78.114,173.07,121.48,117.6
2020-03-05,4.1,5.04,2005.93,118.01,69.3107,50.01,74.31,168.74,118.66,115.05
2020-03-06,3.97,4.55,1910.53,119.63,67.59,50.83,75.5367,169.13,115.3,114.53
2020-03-09,3.8,3.97,1808.21,117.3,61.48,45.14,67.6571,155.94,104.43,102.28
2020-03-10,4.3,4.3,1945.72,122.37,66.4,45.93,72.827,161.88,113.06,112.69
2020-03-11,4.29,3.65,1888.42,117.62,61.9532,47.4,70.3189,159.37,108.03,105.8
2020-03-12,3.99,3.03,1739.58,109.16,55.7869,39.26,63.4259,140.1,94.18,99.26
2020-03-13,4.82,3.34,1862.0,118.5,61.89,44.5,71.7013,161.29,103.21,111.68
2020-03-16,4.44,2.6,1761.78,109.57,50.6,40.57,61.6605,140.59,97.11,93.27
2020-03-17,4.25,2.59,1823.85,122.41,55.8595,43.34,64.687,152.5,96.63,102.32
2020-03-18,3.95,2.53,1908.0,125.34,52.55,39.89,62.8226,145.0,90.5,94.02
2020-03-19,4.36,3.39,1943.31,123.5,53.7242,41.23,63.422,144.01,94.97,95.35
2020-03-20,3.86,3.2,1904.23,114.13,52.4918,39.94,58.26,142.32,88.17,90.67
2020-03-23,3.95,3.21,1939.65,119.01,53.5651,42.78,58.653,136.07,85.93,86.59
2020-03-24,4.3,3.58,2010.3,115.2,63.529,46.9,62.62,151.96,102.75,98.6
2020-03-25,4.28,3.52,1956.62,112.2,63.841,44.91,63.88,154.15,104.89,99.46
2020-03-26,4.54,3.8,2045.58,111.15,65.08,48.3,67.48,163.64,107.07,104.57
2020-03-27,4.39,3.6,1994.1,109.95,66.2303,47.27,63.704,154.7,98.2,97.58
2020-03-30,3.73,3.09,1986.36,118.75,67.6358,48.73,64.7162,165.85,100.6,98.59
2020-03-31,3.6,3.2,1993.74,118.27,66.1,45.75,64.4516,164.7,99.7,97.28
2020-04-01,3.3,2.7,1919.2,119.07,62.1576,45.43,62.6556,152.87,99.26,93.34
2020-04-02,2.95,2.32,1990.96,121.25,65.9087,45.88,63.3553,162.54,98.38,97.87
2020-04-03,2.9,2.33,1931.01,123.99,61.8646,42.63,61.415,158.11,94.37,93.94
2020-04-06,3.17,3.0,2009.68,131.65,68.6,47.74,65.9302,172.99,100.93,103.65
2020-04-07,3.42,3.22,2046.4,125.54,67.1149,49.06,67.4445,163.94,103.25,103.81
2020-04-08,3.54,3.3,2104.0,126.55,67.5475,49.87,68.7521,167.91,106.11,109.69
2020-04-09,3.99,2.6,2110.91,122.3,68.0834,48.92,69.0464,168.8,107.6,106.36
2020-04-13,4.86,2.14,2268.13,130.0,70.4942,52.57,71.1879,173.52,104.5,106.56
2020-04-14,6.03,2.22,2300.37,134.0,73.547,57.25,73.3641,179.6,109.6,110.232
2020-04-15,5.44,2.46,2318.18,134.21,71.24,57.54,74.0034,174.9,106.76,108.5
2020-04-16,5.23,2.47,2423.97,136.58,74.844,58.95,74.3605,178.51,104.49,109.2
2020-04-17,5.04,3.3,2454.0,137.43,73.67,57.7,71.6,185.9,111.28,113.48
2020-04-20,5.76,3.25,2499.03,135.32,74.9555,57.26,71.6028,177.16,102.9,113.08
2020-04-21,4.84,3.39,2352.17,135.23,69.2484,53.57,67.3133,171.88,105.4,109.83
2020-04-22,5.08,3.2,2366.7,136.73,73.7318,56.81,72.162,180.66,103.75,119.35
2020-04-23,4.8,3.12,2514.46,129.34,71.9087,57.5,70.6611,176.37,103.0,115.53
2020-04-24,4.78,3.19,2420.39,130.62,75.5778,58.59,71.934,177.01,102.23,125.11
2020-04-27,5.96,3.41,2432.0,128.5,75.1,57.15,71.7032,178.99,106.65,121.85
2020-04-28,5.71,4.31,2421.91,134.0,75.43,57.94,71.755,172.25,106.89,119.97
2020-04-29,6.15,5.32,2388.53,126.3,75.208,55.08,74.9055,185.25,113.03,124.09
2020-04-30,5.93,5.09,2589.0,126.46,76.56,53.03,76.84,187.46,111.04,128.0
2020-05-01,6.2,4.78,2355.97,125.07,73.494,51.84,73.5573,176.74,106.7,126.01
2020-05-04,5.59,4.3,2358.25,125.4,73.9448,54.31,76.49,181.66,103.27,124.44
2020-05-05,5.41,4.04,2382.9,126.25,76.734,54.03,74.95,182.47,101.19,129.71
2020-05-06,5.08,3.96,2377.52,126.5,75.1639,53.56,76.8285,184.25,105.84,132.22
2020-05-07,4.96,4.05,2470.65,127.8,76.5759,53.4,78.289,188.7,106.63,149.18
2020-05-08,5.23,4.1,2439.92,128.96,81.302,54.54,79.3789,193.85,112.37,147.38
2020-05-11,4.79,5.35,2459.0,127.1,84.282,58.42,79.2863,193.48,109.94,147.35
2020-05-12,4.64,5.24,2378.46,129.26,80.318,56.26,80.6427,188.07,109.26,147.47
2020-05-13,4.42,4.7,2408.04,124.08,79.2,52.49,80.1809,182.91,104.12,145.7
2020-05-14,4.16,4.65,2427.66,126.73,83.252,55.74,77.708,181.27,108.25,148.15
2020-05-15,4.39,4.63,2499.48,131.62,88.0076,54.3,77.5449,189.97,113.69,149.39
2020-05-18,4.6,4.82,2522.41,131.61,90.4662,56.85,81.89,191.47,120.06,147.45
2020-05-19,4.48,4.72,2512.68,127.24,89.785,58.24,78.365,190.5,115.69,150.08
2020-05-20,4.64,4.84,2616.44,129.24,90.0,58.54,83.1166,189.14,125.5,154.48
2020-05-21,4.52,4.76,2511.5,125.03,91.247,56.68,79.3773,189.91,120.01,151.47
2020-05-22,4.22,4.68,2471.29,130.33,94.6896,56.5,81.7081,187.21,122.11,153.83
2020-05-26,4.61,5.33,2530.0,126.24,89.5003,55.13,81.7774,190.54,125.55,150.0
2020-05-27,4.69,5.8,2483.25,127.34,89.1903,55.38,82.9279,186.52,124.42,147.02
2020-05-28,4.54,5.23,2473.2,129.81,87.48,52.0,81.9537,183.1,119.72,150.24
2020-05-29,4.17,5.28,2476.97,127.29,92.263,55.0,82.002,184.42,117.5,156.76
2020-06-01,4.15,5.41,2562.66,128.69,88.8433,54.47,80.9389,189.36,123.35,155.59
2020-06-02,4.26,5.7,2490.4,124.0,92.6612,54.23,82.777,188.85,120.66,158.39
2020-06-03,4.52,5.53,2569.3,125.48,91.066,53.43,81.53,186.37,127.86,161.53
2020-06-04,4.65,5.52,2570.8,124.86,89.264,54.58,81.51,189.27,124.09,155.9
2020-06-05,4.15,6.14,2488.0,122.57,93.3,53.7,83.507,191.7,126.54,158.0
2020-06-08,5.19,6.65,2624.21,126.75,90.41,54.27,86.298,191.77,131.66,161.36
2020-06-09,5.19,6.05,2712.87,123.42,90.53,57.55,86.7058,190.4,125.5,156.94
2020-06-10,5.24,6.33,2700.06,124.56,96.4732,58.74,91.97,200.18,124.04,163.41
2020-06-11,4.39,5.32,2658.61,125.61,92.1878,54.76,86.07,188.11,115.96,160.65
2020-06-12,4.75,5.89,2671.53,117.95,90.733,54.4,85.4,188.5,120.05,162.47
2020-06-15,4.83,6.0,2578.41,118.99,92.7926,54.74,85.8598,197.61,117.56,164.64
2020-06-16,4.81,5.61,2726.63,119.87,94.403,55.68,90.96,202.71,121.12,165.9
2020-06-17,4.96,5.47,2690.66,122.01,95.83,55.75,90.8198,199.32,121.35,165.74
2020-06-18,5.0,5.86,2755.3,119.95,95.26,56.17,89.6259,197.21,119.67,170.84
2020-06-19,5.06,5.74,2792.72,125.07,96.4296,56.4,91.53,202.43,114.84,169.32
2020-06-22,5.08,5.36,2785.74,126.55,98.6688,55.2,93.9434,207.41,119.94,173.26
2020-06-23,4.97,5.2,2815.4,123.59,98.1,56.49,92.2446,211.45,120.64,180.78
2020-06-24,4.63,4.87,2781.7,120.8,93.36,53.67,91.058,198.04,115.36,176.0
2020-06-25,4.57,4.36,2770.12,122.64,96.2,52.57,92.38,205.14,113.7,173.3
2020-06-26,4.43,4.21,2776.64,122.47,92.11,50.9,90.3079,202.02,112.9,178.99
2020-06-29,4.56,4.49,2795.93,124.34,94.0,51.72,92.002,204.73,112.62,168.92
2020-06-30,4.47,4.3,2839.92,120.91,95.5811,54.25,91.8,205.98,114.99,180.82
2020-07-01,4.52,4.72,2924.9,120.39,96.1,55.19,95.0174,206.3,113.52,179.66
2020-07-02,4.35,4.73,2919.0,120.45,98.457,54.1,93.7807,216.34,116.94,179.18
2020-07-06,4.35,4.29,3106.87,120.57,102.7526,55.6,94.6995,213.7,118.44,182.31
2020-07-07,4.16,4.22,3102.7,128.12,102.3195,54.91,94.6562,212.1,115.99,178.11
2020-07-08,4.34,4.52,3183.13,127.02,102.17,54.26,99.208,221.22,118.7,190.28
2020-07-09,4.24,4.63,3285.62,134.07,108.9,59.29,99.9294,218.9,118.53,185.75
2020-07-10,4.53,4.6,3340.0,136.45,108.9548,56.7,96.64,218.63,124.97,180.2
2020-07-13,4.28,4.34,3233.0,130.72,103.2062,53.75,97.8167,216.13,121.03,172.26
2020-07-14,4.28,4.25,3086.0,138.25,107.55,56.02,99.9106,211.31,118.87,179.4
2020-07-15,4.35,4.7,3117.14,136.0,103.392,56.82,101.288,215.54,126.4,177.32
2020-07-16,4.24,4.49,3106.4,135.0,101.5838,55.86,97.2242,210.18,123.4,174.71
2020-07-17,4.09,4.39,3087.01,133.3,104.412,56.15,96.4936,205.42,120.3,181.18
2020-07-20,4.04,4.25,3201.95,134.33,106.6427,57.96,101.3445,215.0,123.67,184.34
2020-07-21,4.15,4.21,3193.23,136.99,106.09,57.0,102.0,215.23,121.82,178.25
2020-07-22,4.3,4.08,3130.95,139.22,105.423,63.39,100.2854,215.36,120.75,181.82
2020-07-23,4.13,4.08,3108.88,133.35,101.3532,60.43,95.098,204.35,123.14,178.51
2020-07-24,4.22,4.0,3085.24,132.63,104.289,71.2,94.628,202.1,122.88,176.6
2020-07-27,4.04,4.05,3205.43,134.75,107.372,71.24,99.47,207.44,117.42,185.86
2020-07-28,4.08,4.32,3129.57,134.7,106.102,69.49,94.3043,211.39,121.98,180.93
2020-07-29,4.24,4.29,3176.17,134.65,105.056,79.17,97.35,209.86,116.95,193.8
2020-07-30,4.2,4.22,3181.86,130.82,110.17,80.7,96.71,206.6,115.77,193.19
2020-07-31,4.13,4.05,3269.64,132.7,108.5198,77.69,108.38,214.38,117.18,203.68
2020-08-03,4.33,4.26,3148.6,135.7,110.211,78.54,110.9804,218.82,117.9,197.59
2020-08-04,4.57,4.2,3287.5,135.23,113.0464,89.07,113.679,213.72,119.09,206.94
2020-08-05,4.85,4.28,3212.1,131.7,118.1999,89.09,112.9141,218.31,127.95,209.04
2020-08-06,4.53,4.16,3293.0,129.79,113.855,87.39,114.775,217.92,134.83,206.42
2020-08-07,4.27,4.86,3231.07,134.08,113.636,88.14,112.0874,215.28,132.79,204.29
2020-08-10,4.52,4.53,3275.31,138.1,112.1,84.88,116.8495,216.93,133.37,197.58
2020-08-11,4.49,4.73,3157.98,134.7,112.3,80.5,111.34,211.16,135.65,194.3
2020-08-12,4.69,4.74,3234.51,135.99,119.833,82.63,116.99,213.98,135.43,193.74
2020-08-13,4.77,5.56,3298.42,137.19,117.31,83.19,118.61,209.0,136.23,202.46
2020-08-14,4.86,5.63,3185.42,137.4,115.73,82.6,115.9375,210.1,133.32,196.0
2020-08-17,4.79,5.7,3195.69,139.1,126.98,85.7,118.416,220.4,131.77,198.28
2020-08-18,5.01,5.59,3313.23,140.7,122.669,83.21,120.9406,217.75,134.93,201.45
2020-08-19,4.76,5.41,3371.7,137.81,125.065,83.54,118.2235,220.0,131.57,195.96
2020-08-20,4.68,5.79,3389.05,132.35,121.42,83.21,124.061,222.56,132.54,202.6
2020-08-21,5.06,5.21,3383.29,135.33,131.893,87.37,125.17,217.23,129.63,205.09
2020-08-24,4.91,5.43,3339.01,131.7,133.3219,85.53,129.6619,222.31,131.69,205.04
2020-08-25,5.19,5.59,3363.56,135.62,128.5,88.2,126.734,218.1,134.67,205.82
2020-08-26,5.13,5.6,3580.84,136.4,131.17,88.56,130.4488,222.66,135.28,206.61
2020-08-27,5.37,6.8,3460.0,143.22,128.8563,84.0,129.72,230.61,134.31,207.32
2020-08-28,5.46,6.4,3467.0,143.5,136.7305,87.81,127.5155,235.87,136.54,210.28
2020-08-31,6.91,6.05,3543.39,140.88,137.661,91.77,130.26,233.85,137.77,205.71
2020-09-01,7.72,6.14,3585.15,148.88,139.5,93.02,136.03,232.97,136.63,218.22
2020-09-02,8.0,7.21,3652.45,148.21,143.474,93.0,131.7,239.7,135.94,221.11
2020-09-03,7.96,6.7,3489.0,146.06,135.797,83.23,122.42,224.5,133.65,205.59
2020-09-04,7.71,7.12,3325.28,149.35,126.596,82.06,126.6,221.13,136.4,198.39
2020-09-08,7.7,6.49,3280.78,143.18,121.04,80.05,113.69,204.36,137.7,191.0
2020-09-09,7.47,6.36,3392.94,140.04,132.39,81.95,118.14,216.73,135.45,197.5
2020-09-10,6.42,6.18,3256.39,140.77,123.8946,80.65,117.95,206.5,139.26,192.84
2020-09-11,6.28,6.0,3122.34,137.6,127.084,79.09,114.0,204.44,136.37,185.0
2020-09-14,7.02,5.58,3257.87,139.88,128.8486,80.3,118.224,215.14,135.72,196.11
2020-09-15,7.19,5.56,3183.8,138.85,135.0,82.67,116.59,213.26,137.76,186.03
2020-09-16,9.09,5.79,3091.6,140.39,127.554,78.41,116.77,207.14,136.63,182.66
2020-09-17,9.4,5.9,3142.89,138.9,128.231,77.36,111.52,209.98,130.47,182.13
2020-09-18,9.87,5.85,2956.63,137.89,127.4195,75.62,110.5,204.37,133.95,178.02
2020-09-21,8.77,5.41,3069.45,141.72,126.8575,80.79,113.8,205.38,125.99,188.94
2020-09-22,10.98,5.44,3235.25,140.63,131.6063,79.4,114.72,209.38,133.1,188.03
2020-09-23,10.16,4.9,3095.79,142.51,127.07,77.4,108.68,210.17,123.97,182.3
2020-09-24,9.56,4.73,3105.23,139.3,124.62,75.96,111.65,205.97,123.71,186.85
2020-09-25,10.51,5.12,3176.04,143.57,134.8694,78.876,116.0,211.63,124.0,195.8
2020-09-28,10.21,5.13,3196.82,143.47,135.58,82.36,118.75,210.74,130.29,195.78
2020-09-29,10.67,4.99,3210.25,137.32,132.903,82.91,119.14,214.18,129.1,204.1
2020-09-30,10.6,4.81,3213.12,142.39,137.771,83.38,119.88,217.01,127.57,200.81
2020-10-01,10.09,4.71,3354.04,148.6,139.772,86.58,121.63,217.79,124.43,198.11
2020-10-02,9.46,4.88,3246.0,146.0,136.9185,82.9,115.23,214.05,127.25,201.3
2020-10-05,9.73,4.15,3301.7,142.2,139.452,86.49,120.8,220.25,129.26,199.21
2020-10-06,9.31,4.19,3197.08,147.46,141.125,86.68,113.52,212.09,124.86,192.09
2020-10-07,9.5,4.18,3294.94,142.45,139.84,90.72,117.69,215.76,124.29,198.92
2020-10-08,14.11,4.15,3242.36,147.89,143.0173,87.94,118.06,216.62,128.33,198.98
2020-10-09,12.58,4.15,3332.71,146.7,138.9297,83.7,122.18,221.21,128.32,198.84
2020-10-12,11.8,4.14,3503.11,147.4,146.54,85.36,124.4,223.7,125.32,202.45
2020-10-13,12.15,3.67,3446.86,152.76,148.4749,87.89,126.1,225.93,134.87,209.73
2020-10-14,12.26,3.1,3393.41,145.97,141.1629,85.69,125.19,227.09,127.61,204.4
2020-10-15,13.99,2.79,3468.19,148.43,139.8,85.6,125.33,220.72,129.69,212.24
2020-10-16,13.69,3.05,3338.93,149.84,144.924,87.14,123.55,225.76,127.84,208.26
2020-10-19,14.51,3.55,3266.18,148.82,141.5424,83.0,121.77,215.23,124.28,207.08
2020-10-20,13.88,3.16,3293.8,145.8,140.604,83.86,120.42,220.36,126.01,206.25
2020-10-21,14.4,3.0,3318.08,146.8,135.6181,82.7,117.13,220.9,128.77,216.95
2020-10-22,15.47,3.23,3294.6,150.0,139.95,82.92,116.77,220.93,128.67,210.25
2020-10-23,15.0,3.09,3326.9,146.49,138.7278,83.14,116.64,219.28,129.66,205.69
2020-10-26,13.99,2.88,3275.15,149.13,132.5003,82.79,120.49,214.46,128.11,205.42
2020-10-27,12.87,2.86,3418.88,148.89,139.6859,82.03,122.4,220.23,127.83,205.28
2020-10-28,11.86,2.74,3211.11,143.26,131.54,77.0,114.3,203.15,122.77,196.38
2020-10-29,12.03,2.61,3369.26,140.74,130.89,80.77,117.09,213.78,126.08,196.01
2020-10-30,10.53,2.46,3118.41,142.72,130.74,79.01,114.09,203.86,124.79,191.46
2020-11-02,11.09,2.24,3076.76,145.1,126.9872,75.9,109.45,205.41,123.63,192.7
2020-11-03,12.07,2.4,3088.65,144.2,133.145,77.82,115.91,212.64,125.77,187.09
2020-11-04,11.15,2.31,3360.68,144.09,142.7754,85.41,117.72,218.96,128.26,196.24
2020-11-05,11.53,2.54,3404.0,148.4,143.5,84.0,123.13,227.2,133.26,208.08
2020-11-06,12.3,2.55,3353.42,150.71,152.04,89.47,120.94,234.63,132.09,209.7
2020-11-09,11.67,3.94,3208.7,147.04,137.4566,85.13,118.03,223.21,144.92,187.18
2020-11-10,11.2,3.51,3054.34,152.79,130.4,80.24,120.71,212.75,146.19,186.3
2020-11-11,12.03,3.25,3150.83,148.03,139.95,84.56,122.2,225.68,144.68,198.51
2020-11-12,11.34,3.09,3173.25,154.99,137.5439,85.35,125.01,223.47,137.7,192.6
2020-11-13,11.36,3.06,3163.77,157.78,135.49,83.88,124.84,224.73,143.23,195.49
2020-11-16,12.57,3.24,3252.82,157.2,136.1097,84.3,125.4,227.85,145.87,196.23
2020-11-17,11.71,3.1,3151.53,152.35,139.2139,83.47,121.95,221.99,150.0,199.8
2020-11-18,11.93,3.28,3172.84,154.89,137.0163,86.35,122.51,220.96,148.1,191.71
2020-11-19,12.5,3.31,3205.02,155.53,140.5807,87.06,119.18,213.45,142.58,193.5
2020-11-20,12.84,3.46,3131.5,153.93,137.0315,86.7,120.94,216.39,142.21,193.82
2020-11-23,14.5,3.92,3191.84,158.42,134.8,85.81,116.44,214.38,146.85,204.29
2020-11-24,14.14,4.68,3231.24,158.7,132.7952,86.76,116.42,223.88,154.23,213.0
2020-11-25,15.07,4.68,3306.43,152.48,132.4387,87.16,116.86,219.78,153.54,216.13
2020-11-27,16.34,4.53,3243.9,151.9,134.4163,87.35,119.44,215.26,151.29,220.02
2020-11-30,16.88,4.46,3314.7,153.85,138.172,94.82,120.14,220.44,148.79,222.2
2020-12-01,16.2,4.25,3320.71,159.32,133.9,95.44,125.03,217.74,156.9,224.29
2020-12-02,17.16,4.53,3211.89,154.57,142.004,97.81,128.08,216.62,155.52,220.05
2020-12-03,16.39,3.72,3305.47,151.6,135.19,96.19,124.04,219.95,160.25,221.16
2020-12-04,17.2,3.66,3286.14,152.35,137.9479,94.55,123.37,219.82,156.68,218.42
2020-12-07,16.36,3.66,3289.0,150.97,141.5235,96.21,123.85,222.42,160.79,222.23
2020-12-08,17.09,4.09,3293.22,153.45,138.6,94.4,129.44,216.58,154.46,219.52
2020-12-09,13.85,3.91,3233.4,154.59,131.3737,93.81,123.33,213.6,157.65,213.2
2020-12-10,14.46,4.26,3127.64,151.9,134.5229,94.96,124.51,212.94,155.79,223.69
2020-12-11,13.91,3.97,3228.36,152.0,132.4755,96.16,122.76,215.64,180.73,218.04
2020-12-14,13.14,3.32,3220.47,149.54,139.3298,97.58,122.4,220.8,170.3,225.87
2020-12-15,13.96,2.87,3308.83,150.4,135.414,100.12,133.74,219.41,177.25,232.6
2020-12-16,14.21,2.86,3341.64,145.7,137.959,97.28,132.54,219.9,173.13,232.7
2020-12-17,14.92,2.92,3389.92,153.1,134.4678,99.81,133.4,226.55,179.88,240.81
2020-12-18,16.32,2.9,3247.29,152.56,138.56,99.08,131.691,219.33,175.35,241.82
2020-12-21,16.18,2.69,3231.21,146.62,137.3148,96.34,132.79,229.59,174.66,244.48
2020-12-22,20.16,2.67,3258.56,151.2,133.8823,93.43,132.22,232.85,173.09,254.07
2020-12-23,21.52,2.65,3275.09,148.35,136.2304,95.57,133.04,223.93,175.32,247.73
2020-12-24,20.37,2.63,3206.9,145.6,130.3426,94.68,132.61,226.26,181.56,245.67
2020-12-28,21.46,2.51,3351.09,145.89,133.0,94.5,140.16,231.5,184.03,237.8
2020-12-29,20.04,2.29,3437.0,151.1,135.1519,92.06,137.59,234.55,177.8,242.23
2020-12-30,19.84,2.17,3389.96,144.22,137.7459,92.31,135.75,226.46,186.49,242.16
2020-12-31,19.26,2.16,3386.95,149.51,133.68,93.17,136.62,225.6,185.51,239.9
2021-01-04,17.4,2.02,3195.02,146.85,135.411,95.7,130.32,219.97,178.64,241.73
2021-01-05,18.04,2.03,3358.64,149.2,138.6308,94.44,134.01,219.7,181.8,235.03
2021-01-06,18.93,2.04,3173.2,148.22,130.356,91.17,129.6,217.41,186.79,233.89
2021-01-07,18.87,2.05,3279.37,148.59,134.83,96.48,137.15,226.44,183.29,235.48
2021-01-08,17.99,2.17,3265.1,150.79,133.3546,98.8,136.54,228.6,187.46,243.69
2021-01-11,20.03,2.2,3179.71,150.49,139.279,101.6,129.15,225.6,179.5,246.0
2021-01-12,20.55,2.32,3154.18,156.35,140.9977,96.348,134.3,225.48,184.65,239.43
2021-01-13,32.1,2.29,3276.15,152.34,139.8722,95.03,132.15,221.91,184.39,255.7
2021-01-14,41.18,2.21,3154.39,149.5,136.3482,92.63,129.35,216.32,173.6,248.56
2021-01-15,36.7,2.37,3225.74,144.93,131.328,90.58,129.72,214.61,178.36,246.79
2021-01-19,41.19,3.16,3232.06,146.71,136.2154,93.55,129.24,223.03,175.14,258.84
2021-01-20,41.01,3.07,3292.12,148.73,136.2434,92.24,137.0,228.94,175.89,253.16
2021-01-21,44.33,3.02,3434.93,147.14,138.797,93.53,142.98,232.58,178.34,252.23
2021-01-22,68.22,3.68,3447.87,146.42,140.806,95.77,143.94,230.52,177.12,262.0
2021-01-25,80.42,4.57,3361.0,151.1,141.6923,94.35,146.25,232.59,179.51,251.09
2021-01-26,149.81,4.98,3397.76,154.29,140.4961,94.94,146.09,241.12,174.94,250.0
2021-01-27,350.22,20.4,3232.84,144.0,134.1253,90.16,146.76,233.0,170.93,238.54
2021-01-28,194.8,8.63,3242.09,145.71,133.86,87.76,143.01,249.03,175.35,244.39
2021-01-29,327.0,13.79,3286.3,140.6,130.3985,88.47,133.29,243.01,173.69,235.09
2021-02-01,234.0,13.7,3400.86,145.47,138.52,88.58,140.12,250.78,172.97,246.54
2021-02-02,92.0,7.92,3488.0,142.21,140.3143,91.45,137.6,244.01,184.96,260.1
2021-02-03,96.93,8.97,3427.27,141.8,140.55,89.12,139.03,252.0,177.64,253.2
2021-02-04,54.5,7.24,3450.0,144.02,139.2801,91.23,140.57,250.5,185.55,273.72
2021-02-05,66.61,6.92,3430.89,146.32,136.69,90.6,137.96,244.5,182.52,281.83
2021-02-08,61.0,6.39,3467.35,147.82,151.1806,92.25,139.24,244.03,198.0,292.44
2021-02-09,52.16,5.8,3368.0,152.08,148.5614,94.62,140.95,250.34,190.38,286.8
2021-02-10,51.6,6.1,3443.67,145.58,149.8577,92.75,139.25,246.75,192.48,287.12
2021-02-11,52.9,5.83,3289.48,149.15,158.2689,92.78,138.26,246.11,191.2,295.6
2021-02-12,54.4,5.75,3415.68,146.48,154.6909,95.48,139.34,250.09,188.78,301.07
2021-02-16,50.66,5.78,3351.75,145.84,156.7234,92.81,134.23,252.2,190.07,312.71
2021-02-17,46.3,5.81,3442.56,152.4,154.98,90.38,134.82,251.0,191.28,307.7
2021-02-18,41.66,5.78,3375.54,141.29,150.21,91.74,134.48,253.02,190.0,293.13
2021-02-19,42.21,5.8,3368.4,143.29,149.394,93.87,135.93,242.32,188.98,288.08
2021-02-22,48.0,6.57,3229.82,142.92,145.8708,87.69,127.0,234.98,193.35,279.36
2021-02-23,46.92,8.0,3229.0,142.16,148.25,85.22,128.12,235.84,205.71,276.0
2021-02-24,95.35,9.44,3241.91,137.46,146.6,87.87,128.04,240.52,205.94,276.88
2021-02-25,110.02,8.33,3116.06,134.4,139.321,84.28,124.12,230.85,196.15,255.62
2021-02-26,101.83,8.16,3186.01,132.65,140.105,88.28,126.67,234.72,197.94,270.13
2021-03-01,123.7,9.24,3257.78,135.68,141.9811,87.72,129.47,237.89,199.71,282.86
2021-03-02,122.32,8.95,3211.11,132.0,140.4191,86.09,128.06,234.71,195.2,272.03
2021-03-03,125.03,8.78,3148.0,129.14,130.7085,81.83,122.25,233.42,201.78,266.71
2021-03-04,133.22,8.1,3010.1,129.95,129.836,81.29,121.32,232.66,194.9,250.11
2021-03-05,143.71,8.36,3137.53,133.31,126.467,78.73,124.97,240.9,194.75,239.55
2021-03-08,201.3,9.3,2957.35,131.04,118.5073,76.7,119.24,233.7,209.54,228.91
2021-03-09,256.8,11.0,3129.02,130.28,126.2697,81.69,124.059,241.75,200.91,246.93
2021-03-10,268.0,10.05,3130.19,135.21,128.6158,79.96,122.75,238.47,203.99,248.46
2021-03-11,273.0,10.42,3230.56,133.07,135.815,83.83,122.53,244.14,203.3,260.28
2021-03-12,264.6,11.32,3144.05,139.57,130.61,83.4,124.08,242.78,203.46,257.25
2021-03-15,222.86,14.16,3140.58,139.33,135.3266,84.5,126.19,241.59,203.24,258.52
2021-03-16,217.88,13.12,3114.36,133.85,138.701,85.87,130.2,241.22,194.8,261.65
2021-03-17,214.13,14.06,3164.07,133.67,135.0166,84.3,124.77,242.44,196.18,251.97
2021-03-18,206.6,14.0,3164.79,130.04,133.126,80.0,121.69,230.73,196.06,244.38
2021-03-19,204.48,14.4,3152.91,133.48,129.7957,80.79,125.31,234.77,197.39,248.68
2021-03-22,201.19,12.96,3116.93,136.2,137.7192,82.3,129.25,246.96,201.7,252.27
2021-03-23,187.74,10.99,3138.5,134.83,136.159,81.92,123.0,244.2,190.01,249.3
2021-03-24,122.59,9.4,3194.88,138.81,128.6,76.52,123.45,240.67,190.27,243.38
2021-03-25,188.26,11.22,3178.74,136.61,128.3482,79.66,120.97,234.26,195.69,240.5
2021-03-26,186.0,10.59,3098.52,135.66,132.7722,79.87,121.63,241.16,187.17,248.82
2021-03-29,181.7,10.86,3196.71,139.72,133.3242,77.99,125.35,241.48,191.14,239.66
2021-03-30,200.78,10.72,3108.05,140.69,131.6259,78.0,121.7,236.43,187.05,242.75
2021-03-31,190.07,10.22,3185.81,138.48,139.1066,81.3,122.51,243.06,188.32,251.3
